Similarity report run on: 2023-01-31 20:44:43.630588
**************************************************
Start of report
**************************************************
Speaker: 80845274
**************************************************
File1, File2, Distance Score,Similarity Score,Program Result
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1028120000_IMG20220911081607.wav, 89.49%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1006590000_BHJMBA_9467.wav, 88.85%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1023330000_KTMGA_13017.wav, 84.99%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0834530000_APCTBU_913.wav, 91.35%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1018480000_UPVNIT_11195.wav, 87.69%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1027180000_WBN24PSTF_155988.wav, 91.74%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0853480000_TGNLBR_178146.wav, 90.52%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0827110000_BHARBC_282683.wav, 91.04%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0857350000_TGNLSR_101679.wav, 87.06%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1012050000_KTMMA_3862.wav, 87.68%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0954220000_JKJEV_370378.wav, 88.78%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0851440000_APCTBA_82984.wav, 86.94%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0836230000_BHARBU_352083.wav, 86.81%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0832420000_BHGGCH_363638.wav, 79.15%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0845370000_KTMTNT_319913.wav, 86.59%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0821320000_APCTDOA_163136.wav, 92.79%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0900590000_KTMPL_158732.wav, 89.3%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0947340000_BHARBC_351991.wav, 91.44%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0837460000_KTCMBA_300983.wav, 89.68%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0846370000_IMG20220911094529.wav, 84.26%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1024190000_BHGJMT_186617.wav, 87.18%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0820030000_IMG20220911091947.wav, 90.98%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_0823510000_APCTCH_82434.wav, 88.66%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1004410000_BHGGCH_363642.wav, 90.92%,Diff
**************************************************
KA_Mysore_80845274_1016060000_TGNLAMP_142742.wav, KA_Mysore_80845274_1017030000_KTMBA_304255.wav, 88.13%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1029560000_TGKTD_168889.wav, 92.58%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, 94.58%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0958280000_BHARCLT_352279.wav, 89.26%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0825330000_KTCMDAF_300677.wav, 84.86%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0957090000_KTMBC_307968.wav, 91.62%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1017450000_KTMGA_4901.wav, 92.06%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1013260000_BHVSBO_338111.wav, 92.51%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0817410000_KTMHO_138819.wav, 93.57%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1022150000_KTMEV_138692.wav, 92.69%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0951500000_BHGGFIM_2612.wav, 92.79%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0842400000_IMG20220911145721.wav, 88.26%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0833470000_IMG20220911151940.wav, 89.05%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1020400000_KTMFT_319850.wav, 93.42%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0946510000_KTMFT_319870.wav, 91.95%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0856340000_WBPLTES_156851.wav, 89.4%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1009570000_KTMML_308996.wav, 91.59%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0953470000_IMG20220911152350.wav, 92.96%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0953150000_BHDM_142163.wav, 92.83%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1025070000_KTMMOT_138846.wav, 93.07%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1007570000_JKJEV_370383.wav, 91.09%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0829570000_KTMRI_5997.wav, 92.31%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1003340000_APCTFE_94466.wav, 93.13%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0900220000_IMG20220911150502.wav, 89.71%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1029010000_TGKSW_202990.wav, 95.27%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0828480000_BHGJINA_185989.wav, 91.1%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0852450000_KTMTA_319900.wav, 89.31%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0848480000_APCTDAF_173714.wav, 85.35%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1000020000_BHGJFR_4822.wav, 91.2%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1022500000_IMG_20220911_130248.wav, 92.29%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1002140000_KTMTD_150369.wav, 91.43%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1010550000_BHVSEV_338449.wav, 93.13%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0843380000_BHJHBA_311155.wav, 88.44%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1026090000_KTMFN_308747.wav, 93.31%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0841320000_IMG20220911104631.wav, 91.91%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1028120000_IMG20220911081607.wav, 94.1%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1006590000_BHJMBA_9467.wav, 90.72%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1023330000_KTMGA_13017.wav, 89.78%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0834530000_APCTBU_913.wav, 90.38%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1018480000_UPVNIT_11195.wav, 91.27%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1027180000_WBN24PSTF_155988.wav, 93.32%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0853480000_TGNLBR_178146.wav, 89.06%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0827110000_BHARBC_282683.wav, 92.3%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0857350000_TGNLSR_101679.wav, 91.77%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1012050000_KTMMA_3862.wav, 92.14%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0954220000_JKJEV_370378.wav, 91.73%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0851440000_APCTBA_82984.wav, 91.39%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0836230000_BHARBU_352083.wav, 92.37%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0832420000_BHGGCH_363638.wav, 82.34%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0845370000_KTMTNT_319913.wav, 91.27%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0821320000_APCTDOA_163136.wav, 93.31%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0900590000_KTMPL_158732.wav, 91.09%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0947340000_BHARBC_351991.wav, 94.23%,Same
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0837460000_KTCMBA_300983.wav, 90.06%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0846370000_IMG20220911094529.wav, 88.37%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1024190000_BHGJMT_186617.wav, 91.24%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0820030000_IMG20220911091947.wav, 89.8%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_0823510000_APCTCH_82434.wav, 88.01%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1004410000_BHGGCH_363642.wav, 92.23%,Diff
**************************************************
KA_Mysore_80845274_1014260000_APCTBA_80230.wav, KA_Mysore_80845274_1017030000_KTMBA_304255.wav, 90.83%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, 91.26%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0958280000_BHARCLT_352279.wav, 87.01%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0825330000_KTCMDAF_300677.wav, 83.76%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0957090000_KTMBC_307968.wav, 89.42%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1017450000_KTMGA_4901.wav, 91.67%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1013260000_BHVSBO_338111.wav, 93.17%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0817410000_KTMHO_138819.wav, 90.43%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1022150000_KTMEV_138692.wav, 91.99%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0951500000_BHGGFIM_2612.wav, 90.54%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0842400000_IMG20220911145721.wav, 86.01%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0833470000_IMG20220911151940.wav, 88.62%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1020400000_KTMFT_319850.wav, 95.12%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0946510000_KTMFT_319870.wav, 89.47%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0856340000_WBPLTES_156851.wav, 87.77%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1009570000_KTMML_308996.wav, 90.78%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0953470000_IMG20220911152350.wav, 92.57%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0953150000_BHDM_142163.wav, 92.96%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1025070000_KTMMOT_138846.wav, 92.8%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1007570000_JKJEV_370383.wav, 90.04%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0829570000_KTMRI_5997.wav, 91.62%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1003340000_APCTFE_94466.wav, 92.78%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0900220000_IMG20220911150502.wav, 87.48%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1029010000_TGKSW_202990.wav, 95.11%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0828480000_BHGJINA_185989.wav, 90.72%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0852450000_KTMTA_319900.wav, 91.27%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0848480000_APCTDAF_173714.wav, 84.9%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1000020000_BHGJFR_4822.wav, 90.55%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1022500000_IMG_20220911_130248.wav, 93.3%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1002140000_KTMTD_150369.wav, 89.74%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1010550000_BHVSEV_338449.wav, 91.77%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0843380000_BHJHBA_311155.wav, 91.52%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1026090000_KTMFN_308747.wav, 92.23%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0841320000_IMG20220911104631.wav, 93.71%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1028120000_IMG20220911081607.wav, 95.72%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1006590000_BHJMBA_9467.wav, 91.29%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1023330000_KTMGA_13017.wav, 92.3%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0834530000_APCTBU_913.wav, 91.59%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1018480000_UPVNIT_11195.wav, 94.11%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1027180000_WBN24PSTF_155988.wav, 91.96%,Diff
**************************************************
